id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,get,like,go,make,one,quarantine,time,good,know,day,guy,see,look,new,people,right,old,say,year,still,score,log_score
aWxBdL4,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3684210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.155172413793103,2.6500800989060087
aWxBdw3,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.875,2.883403088580071
aWxBdZq,182,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68788501026694,2.814683007670615
aWxBe4K,54,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11764705882353,2.7799147623318543
aWxBe7q,17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75609756097561,2.757227437078294
aWxBeM2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,2.70805020110221
aWxBeP2,120,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.501930501930502,3.3142562022788162
aWxBGE3,169,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14102564102564102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.125714285714285,3.0504909850131177
aWxBGq2,399,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.073170731707314,3.4987224017960328
aWxBGWA,117,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48076923076923,3.019486359562098
aWxBjmK,85,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.492537313432836,2.5251314510985092
aWxBM22,155,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.487562189054728,2.86148989618569
aWxBN1n,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637931034482759,1.5342683690554197
aWxBN3A,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,2.6210388241125804
aWxBN9d,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.09090909090909,3.048842098867939
aWxBND4,127,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,477,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.215686274509803,2.5027208860631274
aWxBnK3,309,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3968253968254,3.6215858183799448
aWxBNKx,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.307692307692308,2.4254832293171997
aWxBNo6,48,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.916666666666666,2.3902906734131513
aWxBNOK,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.4,2.856470206220483
aWxBNQ4,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.736842105263158,2.275916845911884
aWxBNWd,37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.855421686746988,2.628676613560698
aWxBNYA,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.602272727272727,2.451201003686459
aWxBorK,74,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.335365853658537,2.5904195928525695
aWxBOvd,1205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94934333958724,2.8875535315123226
aWxBOz3,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6875,4.138162065722154
aWxBP66,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7,1.547562508716013
aWxBpmK,88,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.683673469387756,2.872641811045034
aWxBpO4,261,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.57787810383747,2.9219715236259796
aWxBPQ2,34,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.513513513513514,2.252713262953873
aWxBPR3,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0.05555555555555555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.69811320754717,2.04097526085204
aWxBpv2,578,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.750755287009063,2.756888318852585
aWxBqRd,142,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.666666666666664,3.7054087560651467
aWxBr3Z,5,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7777777777777777,0.5753641449035618
aWxBr5A,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
aWxBR5d,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.36842105263158,3.0139857138633412
aWxBr6q,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392857142857143,0.8724881092157621
aWxBRA4,199,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,-0.05874526493524368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80909090909091,3.733113801747508
aWxBrb4,15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4,0.8754687373538999
aWxBrDd,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.775,3.080762522738566
aWxBrG2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,3.871201010907891
aWxBRGn,197,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.437158469945356,3.1543227316754594
aWxBrgx,82,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.974358974358974,2.3955615494521503
aWxBrjx,26,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.574468085106382,3.0240508937432358
aWxBrK2,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,-0.40546510810816444
aWxBrMq,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0794415416798357
aWxBrn6,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,-0.40546510810816444
aWxBrNq,13,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,3.109060958860994
aWxBrp3,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,0.4519851237430572
aWxBrPq,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.452830188679247,3.2753631540424135
aWxBrRK,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.9162907318741551
aWxBrWK,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,1.540445040947149
aWxBRXK,47,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3448275862069,3.5930518991148337
aWxBrxZ,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1.6863989535702288
aWxBrzx,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0.6061358035703155
aWxBX56,817,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.200934579439256,3.974075963475989
aWxBxDd,377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95067264573991,3.216900781583215
aWxBXxd,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.192307692307693,2.7845362956608994
aWxBy5A,198,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.371929824561406,3.746486110558079
aWxBy73,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.392857142857142,3.0151846994808063
aWxByb4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.136363636363637,3.405732536827547
aWxBymn,14,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.791759469228055
aWxByzZ,12,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1.6863989535702288
aWxBz06,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.153846153846153,2.3178525651248343
aWxBz23,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.1823215567939546
aWxBz7Z,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4166666666666667,0.3483066942682158
aWxBZEA,319,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.767932489451477,2.0500040400979467
aWxBzKA,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
aWxBzLx,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
aWxBzmK,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
aWxBzo2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.22314355131420976
aWxBzO4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.428571428571429,2.597384633214691
aWxBzQ3,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.166666666666668,2.842969519001581
aWxBzW6,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.588235294117647,2.5327626709656355
aWxBzXq,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
aWxBzYq,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.285714285714286,2.586689344097943
aWxBzzn,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.6931471805599453
ax7p55W,344,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.973913043478262,3.1769662826605467
ax7ppgW,176,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.139489194499017,3.3009898330983956
ax7ppKn,196,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212410501193318,2.502452688882954
ax9E09M,185,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.098765432098766,3.893833890535252
ax9E0OW,60,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.703071672354948,3.030282079231459
ax9E4eL,21,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529411764705882,1.5105920777974677
ax9E4GY,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5625,2.4477671028385437
ax9E4KD,11,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.045454545454547,2.835883572612095
ax9E4Mn,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.25925925925925924,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.538461538461538,2.5288008433452256
ax9E4Xp,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.65,3.4547381485901854
ax9E52W,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
ax9E55K,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.6931471805599453
ax9E56Y,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,-0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6931471805599453
ax9E59K,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555555555555555,1.5163474893680884
ax9E5An,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,-0.2876820724517809
ax9E5ep,11,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.428571428571427,3.1957534074473464
ax9E5K1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.3862943611198906
ax9E5o2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.666666666666666,2.268683541318364
ax9E5OL,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4285714285714284,1.2321436812926323
ax9E5PD,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
ax9E5qb,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,-0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0.28768207245178085
ax9E5rb,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.1823215567939546
ax9E5WM,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.5596157879354227
ax9E5y2,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4615384615384615,0.3794896217049037
ax9E5zb,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0.8472978603872037
ax9E5ZW,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.6,0.9555114450274363
ax9E6Y1,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06578947368421,2.2045079307273276
ax9E7Rb,105,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90764331210191,3.2924103842445915
ax9E80Y,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.555555555555555,2.0222831278398874
ax9E85D,56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.923809523809524,2.9404208923942936
ax9E8eM,175,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.07086614173228,4.112034929903951
ax9EAD2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.611111111111111,1.8887517352153647
ax9EAGK,53,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.146153846153846,2.3170947022617323
ax9EAKM,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,2.2192034840549946
ax9EAoD,108,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.283018867924529,2.5864864426059206
ax9EAvn,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-0.45454545454545453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.571428571428571,2.3581549441488563
ax9EAwY,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.753424657534246,2.2776184702635844
ax9EbdW,433,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.186839012925969,2.321096594295266
ax9ED9b,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.629629629629626,3.6795770614516226
ax9EDdL,59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.322314049586776,2.5894403774698325
ax9EDRL,118,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.573170731707318,2.8077851668868905
ax9EDxK,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.29032258064516,3.7206281524285165
ax9EebK,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8,2.0541237336955462
ax9EeLn,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3.3141860046725258
ax9EeMp,21,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96923076923077,2.562579688106218
ax9EeR2,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-0.05874526493524368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.214285714285714,2.3237873006446486
ax9EeW1,89,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.05874526493524368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.131578947368421,1.9645326611533152
